text,label
"Ena batalt ma3ad 3ini fi chay, tayartouhaliii",neg
هو يتوقف على برفان بودورو. والحيتان ما يوقفها حتى حد,neg
ما يتعدّااااش,neg
مافهمتش لواش ديما يجيبو في فنانات نساء و ديما يحبو يقزموهم و يطيحولهم قيمتهم. شنوة المربوح؟ ناس يخدمو على رواحهم و كل واحد يحاول بطريقتو. ماريتش في بلدان أخرين هكا بالصفة هاذي.,neg
اه يا شباب تونس اه ياشباب تونس  اش نقول واش نحكي قلبي معمر ربي يهدي,pos
marhaba bel ellamayra﻿,pos
سيدي الفاضل كتبت وتكلمت وحللت وأقنعت الجاهل والمتعلم والمتعصب !!! بعيدا عن جميع الانتماءات  بمجهودك الخاص وبتحليلك العلمي الواقعي المقبول لحل جميع مشاكل المجتمع ! مستغنين عن جميع مشايخ الارض !!!! خطبتك يا ليتها تذاع لمدة سنة كاملة علي جميع منابر الدول الاسلامية   ريثما يفيقوا من سباتهم وينجلي عنهم المخدر الوهابي  والاخواني الذي رمانا في مزبلة التاريخ بجهلهم ولقلة فهمهم ومعرفتهم لهذا الدين الحنيف ! ءاساءل الله ان يحفظك الله من غدر الماكرين  المتلثمسن  بقناع الدين !! وان يحفظ الله قلمك الذهبي الذي يكتب ويكشف في المنافقون بدون خوف كما يحفظ الله صوتك الجوهري الذي يصدح بالحقيقة مناديا بفك والإصلاح البلاد من يد للخونه العابثين بالدِّين !! اتمني من الله ان يجمعنا في ساعة خير رغم ضخامة مسوءوليتك وضيق وقتك !! ءايدك الله حفظك الله نصرك الله !!!!!!,neg
تطور يفرح في السيناريوات و الاخراج و التصوير و المونتاج و التمثيل مع وجوه جديدة ابدعت شي يفرح ان شاء ما نشوفو وجوه جديدة تبدع في الادارات التونسية و الحكومة و يقلبو علينا وجوهم وجوه الهم المبركين البلاد,pos
nul safi said,pos
تي انا نخدم و نحب نهج منها بعبارة اوضح تنيك و بلادك بعيدة 😑,neg
يراها في كل شيء على الجميع,pos
❤❤💗💖💕💝💞,pos
الشعب هم من تصنع الديكتاتوريه وليس الحكام,neg
قداش عنصرية و حقد و كره فالتعاليق و متأكدة من قبل قراءة الخبر بمجرد قراءة كبير أحبار اليهود بدى السب و الشتم و الكراهية.,neg
بالتوفيق والنجاح ربي يفتحها عليك يا بني..لك الله يا تونس..,pos
هايك,pos
neten kif sorm martik,neg
يعنبو الرزق والفلوس الي تخلي الاهل عدوان كيما هكة وتخلي العم ياكل مال اليتيم ......ربي معاك يا صبري متخافش حقك عند ربي ما يضيعش قداشك رجلة وقداشك محترم والله كان برجع بيا الزمان نلوج عليك ولا نسلم فيك ونعيش معاك تحت زيتونة الله غالب يعنبوها الدنيا,neg
يا ايها العربان متى تعترف بالامر الواقع,neg
Ya debby ya debby🔥❤️,pos
مكشخ برافو جاري ❤️🇹🇳,pos
قضاء الله فلا راده الا الله فقل الحمد لله,neg
جزء هذا باش يطيح على جزء لقديم,neg
يا علاء ما اخيبك و ما امسطك يا نذل,neg
😭😭😭,pos
Netfaraj w nebki ma9weeekom ❤❤❤,pos
عيدكم مباااااااارك خساااااااااارة ما سمعتكمش اليوم ما حبتش تجبدلي شمس اف ام على كل حال اطاو نعاود نسمعها الحصة اما موش كيف كيف نحبكم بااااااااارشة 😍😍😍😍😍,pos
M3alem hhhhh,pos
بلاهي بلعولو فمو السيد هاذا😒😒,neg
حتى نعيشو الزب احنا,neg
مخزن مسكر ولا كرية مشومة,neg
هههههه و الله قتلتني بالضحك يعطيك دودة,pos
Maintenant qu'il est mort va le suivre en enfers inta m3alem fi thin,pos
مبروووووووك    1M,pos
اللي ضد رجوع الكلب المخلوع بن علي يعمل جام حط الكلاب يعرفو الشعب آش يحب,neg
ممستك ومرزن عص عص عص عصك عامل بلوطة ههههه زعما شعامل من اللوطة تسب في سيدك هههه عقدة ليك ولمثالك يا لحاس كلسون عبير,neg
Nice beauteful  😁😁😁😁,pos
اكبر رهط هو انتي انسان تافه و فارغ كان كثرة الحديث و التبلعيط من غير فائدة قالك أستاذ قانون دستوري هانا نشوفوا في الدساتير العظيمة شنوة نتائحها على المجتمع التونسي,neg
Cela ne fait pas rire cher Monsieur. Ces gens là sont devenus un boulet aux pieds. A renvoyer immédiatement ou sont les responsables.,pos
منير بن كلبة موش منير بن صالحة معروف محامي الفساد والسراق,neg
bravooooooooooo 55555555555555555555555,pos
علاء راه فرش الحالة ربي يهديك,neg
here once again hearing my name :D,pos
قاعدين يشوهو في صورة العرب خاطر ما عادش حاجتهم بيهم في أوروبا,neg
Iklamik ishih chabab tunis hamchetou ebladou,pos
Bravooo et bon courage,pos
بالعكس نحن فخورين بيك,pos
اول انسان فاهم فاش قاعد يحكي و عندو الفكرة الصحيحة علي الماريخوانا برافو ❤,pos
شيء يسخف لحجر,neg
عجبتني هاذيك مولات الشعر لكحل كاش وحدة تساعدني باه نوصل ليها,pos
اتفوووووووووووه عليك وعلى أمثالك وعلى اللي خلفوك  يا أنجس من النجاسة,neg
مدام النقابة اختارت الترفيع في الاجور  والمنح النتيجة الحتمية باش تكون مفماش انتدابات على خاطر دولتنا المحترمة ما تنجمش تجمع بين لثنين,neg
معندوش لحق يطلب لبيطيوا تعييف هههه,neg
المترشحين لا تكون فائدة للشعب وبالخصوص اذا كان يبلغ ٨٠ سنة او ٩٠ينة لاةنتيجة هناك للدولة ولا تغيير ،الكل يجر الشعب للمهرجانات والرقص والعراء وترك الدين كليا يجب ان يكزن يقدر على المشي كي يسافر الى الدول الاخرى ويقدر على الخطاب اما انةيغير شيئا في الدولة  فلا اظن ،بل سيكون هناك زيادة من الرقص والمهرجانات وزيادة الهجرة غير الشرعية لانها دولة مدنية لا علاقة لها بالاسلام ولا يستمعون الى الشعب ٩ مليون نسمة يتواجدون في نيس.,neg
علماني هذا الكلب,neg
والله ثم والله استهزاء بخطورة الوضع,neg
"Safi président ? Peut être un jour ,,,mais il faut tout d'abord, s'assagir, repondre clairement pas en créant un cafouillage verbal ou souvent ajoutant bcp d'adjectifs et de qualificatifs à  un terme Qcq comme si ça va aider à convaincre ,et bien ça n'a convaincu que les esprits simples ,,,Et il faut aussi lire et comprendre ce que ,une économie de circonstance,,, c'est à dire ; pour  un petit pays comme la Tunisie, gouverner c'est tenir compte de paramètres qui ne respectent ni le temps ni les lieux avec peu de ressources, s'il voulait vraiment faire du bien, il aurait dû se ranger du côté de Mr CHAHED.... Pourquoi ? C'est le seul qui a entamé une politique qui pourrait réduire le chômage en élargissant la classe moyenne par des emplois et des emprunts,,, ça rendra les banques plus rentables, les deux à la fois créeront bcp d'emplois dans le secteur des services......!  🤒🤒🤒🤒🤒🤒🤒🤒🤒🤒",pos
21 octobre 2019 ??,pos
7000 d,pos
كلام في الصميم  ، حسبنا الله ونعم الوكيل في كل خائن لأمته  ، شيء محزن حقيقة 😪😪😪,pos
كلَّ الدعم للرّئيسة و الزّعيمة الدّستوريّة الأستاذة عبير موسي  لا يهمّك نباح الكِلاب السّائبة امض في مشروعك الوطني نحن معك  وربي يشفيك ويشفي النوّارات بناتك شدّة و تزول باْذن الله,pos
محلاها الغناية على الأب بربي غني غني يا سناء قلبي معبي على فراق بابا. فنانة ما شاء الله,pos
"ya 5ormo taw kifech, l corona weslet sayéeee😐",neg
الف شكر لكل من رفع راية بلاد عاليا,pos
😱😱😂😂,pos
film top ktir hilou,pos
كل عام يقولو العام الجاي أصعب عمرو تعدى سلاطة الواحد,neg
"Win Wouslet, rabi i3inkom",pos
Oh lord 💛💜💚💚,pos
تلك  هي  تونس  حاميها  حراميها  ....لو  يطبق  القانون  ...وكل  واحد  عندو  محجوز  لم  يتمكن  من  استرجاعها  يتقدم  للعدالة بعريضة  تشوف  السارق  وين  ترصي  له  ..,neg
الله غالب، عباد معادش تعرف ربي، صحة klay bbj صدق كيف قال مانيش ولد برڨيبة و زعيم زعيمكم، و حشاك بية اما تستاهل وخيتي. يا راني راميه، من بلاد الغربة,neg
bravo milles bravo sami,pos
تصرف خطير يمهد لعودة الجهويات والعروشية,neg
سامي فهري أسطورة في قفلا 😂😂😂,pos
هده فضائح يا سي علا مرطك عريانا منين تزوجتها ربي سخطنا بلكورونة,neg
3omri kemil frip   baba moula ma3mil frip XD,pos
Yasrak bech yesker w i7arbech,neg
ربي يظهرلك حقك وينصرك,pos
هذي تونس ولا كولومبيا   نعم انه الفقر يا عالم يا روؤس الاموال يا اصحاب لعقال نتاع الخليج اذهبوا الي تونس انها تعاني الفقر. ساعدو اخواكم الزوالولة   سبب حبسهم هو الفقر,neg
ما شاء الله و ربي يباركلك,pos
مرتك ياخوي والله تصرفاتها زي العقرب لي معبي بسمممممم ألطف ياكبدي🤮🤮🤮🤮🤮🤮🤮,neg
عبيرانتهكت حرمت تونس الكل بالرجال  والنساء  خانت البلاد باعت البلاد اشترت ذمم الزوالية بدراهم معدودة اهانت واذلت المرأة التونسية بالاستعمالها التزغريط والتسفيق والتطبيل لماذا لا تدافع علي المرأة  المستعملة للمخور  المخور استغلال المراة  واهانتها بيع جسدها بدراهم معدودة ووووو,neg
Normalement sil a un min de dignité de patrie il démissionne. Moralement il est mort et ne peut pas gouverner quand il est humilié de la sorte,neg
تخدم فالبعث العقاري و إلا فالنهب العقاري يا مسسخ 🤬🤬,neg
أغلبية الشعب مع قيس سعيد رئيس الصدفه وبرا هكاكه برا هكاكه,neg
tounis saye 3liha hata min cha3bha hbal hhh,pos
خلي الرجل يتكلم قليل الأدب سبحان الله ،،،الصافي قليل الادب,pos
مرشح لحقيبة وزارية,pos
منال يعطاها زين﻿,pos
الصافي سعيد الحب كلو ..,pos
حسبيا الله ونعم الوكيل فيه وفي اللي كيفو، ربي معاك يا بنتي، شد في ربي واللي معاه ربي ما يغلاب😪,neg
كلام جميل ربي يعاونك ياخوي,pos
ما يسالش    الف  شكر  فازت فخرلنا جميعا ولاشقاءنا,pos
ههههههههههههههههههههههه😂😁😀😊☺😄😆,pos
Mak endek des millayard mawalha ya takalef,neg
1444سنة وهم مثل ذاك,neg
لاحول ولاقوه الا بالله  الله يشفيه ايهديه  اختكم من موريتانيا,pos
شبيه مصروع هالهم باش يجلطكم الكل يا حثالة,neg
السلام عليكم ورحمة الله وبركاته الله يجزيكم بخير يارب,pos
3andek 9ahwa fe lac w bech tmout bchar 🤣🤣🤣 ya wlh a7wel kother el ham ydha7ek wlh hhhhhhhhh,neg
Chkun mezel yasma3 feha 2019,pos
نشوفو في اسوام من الخيال سبحان الله,neg
قيس سعيد رجل متمكن مثقف ويعرف ما يقول ، رجل درس القانون هو احسن شخص لتولي منصب الرئاسة  في تونس ! المرشح المقابل له ضعيف جدا  لديه المال فقط !,pos
Toujours und fierté pour nous go go go ons jabeur,pos
انشاء الله تكمل حياتها في السجن هي وكلاب البرلمان على بعضهم من الاحزاب الكل والله لا قعد فيهم,neg
